;RS-22215 E/VX5A1;NP-440R;Kucie - Stanowisko  I;Wkladka matrycy;LKm-5/1/2-21;600000;WSPOLNY  22214  I  22215;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22215 E/VX5A1;NP-440R;Kucie - Stanowisko  I;Stempel;LKs-5/1-18C;250000;WSPOLNY  22214  I  22215;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22215 E/VX5A1;NP-440R;Kucie - Stanowisko  I;Gniazdo;LKm-5/1/3-18;250000;WSPOLNY  22214  I  22215, 23120;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22215 E/VX5A1;NP-440R;Kucie - Stanowisko  I;£apki podaj¹ce;LKy-5/1-16;300 000;WSPOLNY  22214  I  22215;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22215 E/VX5A1;NP-440R;Kucie - Stanowisko  II;Wypychacz;LKw-5/1-11;1 000 000;WSPOLNY  22214  I  22215;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22215 E/VX5A1;NP-440R;Kucie - Stanowisko  II;Wklad.matr.(walc.bar);LKm-5/2/1-19;600000;WSPOLNY  22214  I  22215;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22215 E/VX5A1;NP-440R;Kucie - Stanowisko  II;Stempel;LKs-5/2-18;700000;wspolny 22214, 22215;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22215 E/VX5A1;NP-440R;Kucie - Stanowisko  II;Gniazdo;LKm-5/2/2-18;300000;WSPOLNY  22214  I  22215;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22215 E/VX5A1;NP-440R;Kucie - Stanowisko  II;£apki;LKy-5/2-17;600 000;WSPOLNY  22214  I  22215;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22215 E/VX5A1;NP-440R;Kucie - Stanowisko  III;Wk³adka matrycy;LKm-5/3/1-27;400000;wspolny 22214, 22215;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22215 E/VX5A1;NP-440R;Kucie - Stanowisko  III;Gniazdo (bary³ki);LKm-5/3/2-18;1000000;WSPOLNY 22214, 22215;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22215 E/VX5A1;NP-440R;Kucie - Stanowisko  III;£apki;LKy-5/3-17;600 000;;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22215 E/VX5A1;NP-440R;Kucie - Stanowisko IV (matrycowe);Wk³adka matr.(bary³ki);LKm-5/4/2-51;80 000;;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22215 E/VX5A1;NP-440R;Kucie - Stanowisko  III;Wypychacz;LKw-5/3-29;1 000 000;WSPOLNY 22214,22215;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22215 E/VX5A1;NP-440R;Kucie - Stanowisko IV (matrycowe);£apki;LKy-5/4-19;300 000;wspolny 22214, 22215;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22215 E/VX5A1;NP-440R;Kucie - Stanowisko  III;Stempel;LKs-5/3-28;80000;;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22215 E/VX5A1;NP-440R;Kucie - Stanowisko IV (matrycowe);Wypychacz;LKw-5/4/1-13;600000;wspolny 22214, 22215, 22216;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22215 E/VX5A1;NP-440R;Kucie - Stanowisko IV (matrycowe);G³ówka wypychacza;LKw-5/4/2-5;600000;wspolny 22214, 22215, 22216;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22215 E/VX5A1;NP-440R;Kucie - Stanowisko V (stemplowe);Wk³adka stem.(bary³ki);LKs-5/5/5-37;40000;;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22215 E/VX5A1;NP-440R;Kucie - Stanowisko V (stemplowe);Wypychacz;LKw-5/5/1-29;70 000;;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22216 E/VX5A1;NP-440R;Kucie - Ciêcie  i  podawanie  materia³u;NóŸ ucinaj¹cy;LKn-5a_5-2;500 000;wspolny 22216,  22310;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22216 E/VX5A1;NP-440R;Kucie - Ciêcie  i  podawanie  materia³u;Tulejka tn¹ca;LKt-5a-2;500 000;wspolny 22216,  22310, 23120;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22216 E/VX5A1;NP-440R;Kucie - Stanowisko  I;Wypychacz;LKw-5-1-1;1 000 000;WSPOLNY  22216,  22310, 24120;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22216 E/VX5A1;NP-440R;Kucie - Stanowisko  I;Wkladka matrycy;LKm-5-1-2-2;600000;wspolne 22216, 22310;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22216 E/VX5A1;NP-440R;Kucie - Stanowisko  I;Stempel;LKS-5-1-2C;200000;wspolny 22216,  22310;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22216 E/VX5A1;NP-440R;Kucie - Stanowisko  I;Gniazdo;LKm-5-1-3-34;450000;wspolny 22216,  22310;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22216 E/VX5A1;NP-440R;Kucie - Stanowisko  I;£apki podaj¹ce;LKY-5-1-22;300 000;wspolny 22216,  22310;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22216 E/VX5A1;NP-440R;Kucie - Stanowisko  II;Wypychacz;LKw-5-1-1;1 000 000;WSPOLNY  22216,  22310, 24120;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22216 E/VX5A1;NP-440R;Kucie - Stanowisko  II;Wklad.matr.(walc.bar);LKm-5-2-1-2;600000;wspolny 22216, 22310;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22216 E/VX5A1;NP-440R;Kucie - Stanowisko  II;Stempel;LKs-5/2-2;700000;wspolny 22216, 22310;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22216 E/VX5A1;NP-440R;Kucie - Stanowisko  II;Gniazdo;LKm-5-2-2-34;300000;wspolny 22216, 22310;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22216 E/VX5A1;NP-440R;Kucie - Stanowisko  II;£apki;LKy-5/2-23;600 000;wspolny 22216, 23120, 22310;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22216 E/VX5A1;NP-440R;Kucie - Stanowisko  III;Wk³adka matrycy;LKm-5/3/1-2;400000;;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22216 E/VX5A1;NP-440R;Kucie - Stanowisko  III;Gniazdo (bary³ki);LKm-5/3/2-17;1000000;;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22216 E/VX5A1;NP-440R;Kucie - Stanowisko  III;£apki;LKy-5/3-23;600 000;wspolny 22216, 22310, 23120;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22216 E/VX5A1;NP-440R;Kucie - Stanowisko  III;Wypychacz;LKw-5/3-28;1 000 000;WSPOLNY 22216, 23218;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22216 E/VX5A1;NP-440R;Kucie - Stanowisko  III;Stempel;LKs-5/3-27;70000;;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22216 E/VX5A1;NP-440R;Kucie - Stanowisko IV (matrycowe);Wk³adka matr.(bary³ki);LKm-5/4/2-48;80000;;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22216 E/VX5A1;NP-440R;Kucie - Stanowisko IV (matrycowe);Wypychacz;LKw-5/4/1-13;600000;wspolny 22214, 22215, 22216;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22216 E/VX5A1;NP-440R;Kucie - Stanowisko IV (matrycowe);G³ówka wypychacza;LKw-5/4/2-5;600000;wspolny 22214, 22215, 22216;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22216 E/VX5A1;NP-440R;Kucie - Stanowisko IV (matrycowe);£apki;LKY-5-4-2;300 000;;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22216 E/VX5A1;NP-440R;Kucie - Stanowisko V (stemplowe);Wk³adka stem.(bary³ki);LKs-5/5/5-34;40000;;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22216 E/VX5A1;NP-440R;Kucie - Stanowisko V (stemplowe);Wypychacz;LKw-5/5/1-26;70 000;;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22217 E/VX5A1;NP-440R;Kucie - Ciêcie  i  podawanie  materia³u;Tulejka tn¹ca;LKt-5a-21;500 000;WSPOLNY  22217  I  23218;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22217 E/VX5A1;NP-440R;Kucie - Stanowisko  I;Wypychacz;LKw-5/1-5;1 000 000;WSPOLNY 22217,22311, 22312, 23218;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22217 E/VX5A1;NP-440R;Kucie - Ciêcie  i  podawanie  materia³u;NóŸ ucinaj¹cy;LKn-5a_5-30;500 000;WSPOLNY  22217  I  23218;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22217 E/VX5A1;NP-440R;Kucie - Stanowisko  I;Wkladka matrycy;LKm-5/1/2-31;300000;WSPOLNY  22217  I  23218;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22217 E/VX5A1;NP-440R;Kucie - Stanowisko  I;Stempel;LKs-5/1-27C;210 000;WSPOLNY  22217  I  23218;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22217 E/VX5A1;NP-440R;Kucie - Stanowisko  I;Gniazdo;LKm-5/1/3-27;210000;wspolny 22217, 23218;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22217 E/VX5A1;NP-440R;Kucie - Stanowisko  I;£apki podaj¹ce;LKy-5/1-24;300 000;WSPOLNY 22217,23218;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22217 E/VX5A1;NP-440R;Kucie - Stanowisko  II;Wypychacz;LKw-5/1-5;1 000 000;WSPOLNY 22217,22311, 22312, 23218;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22217 E/VX5A1;NP-440R;Kucie - Stanowisko  II;Wklad.matr.(walc.bar);LKm-5/2/1-29;200000;;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22217 E/VX5A1;NP-440R;Kucie - Stanowisko  II;Stempel;LKs-5/2-26;500000;;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22217 E/VX5A1;NP-440R;Kucie - Stanowisko  II;Gniazdo;LKm-5/2/2-27;140000;wspolny 22217, 23218;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22217 E/VX5A1;NP-440R;Kucie - Stanowisko  II;£apki;LKy-5/2-25;600 000;;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22217 E/VX5A1;NP-440R;Kucie - Stanowisko  III;Wk³adka matrycy;LKm-5/3/1-31;250000;;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22217 E/VX5A1;NP-440R;Kucie - Stanowisko  III;Gniazdo (bary³ki);LKm-5/3/2-21;1 000 000;;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22217 E/VX5A1;NP-440R;Kucie - Stanowisko  III;£apki;LKy-5/3-24;600 000;;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22217 E/VX5A1;NP-440R;Kucie - Stanowisko  III;Wypychacz;LKw-5/3-32;1 000 000;;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22217 E/VX5A1;NP-440R;Kucie - Stanowisko IV (matrycowe);Wk³adka matr.(bary³ki);LKm-5/4/2-49Y;40 000;;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22217 E/VX5A1;NP-440R;Kucie - Stanowisko  III;Stempel;LKs-5/3-31;500000;;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22217 E/VX5A1;NP-440R;Kucie - Stanowisko IV (matrycowe);£apki;LKy-5/4-27;300 000;;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22217 E/VX5A1;NP-440R;Kucie - Stanowisko IV (matrycowe);Wypychacz;LKw-5/4/1-18;600000;;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22217 E/VX5A1;NP-440R;Kucie - Stanowisko IV (matrycowe);G³ówka wypychacza;LKw-5/4/2-9;600000;;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22217 E/VX5A1;NP-440R;Kucie - Stanowisko V (stemplowe);Wk³adka stem.(bary³ki);LKs-5/5/5-43A;40 000;;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22217 E/VX5A1;NP-440R;Kucie - Stanowisko V (stemplowe);Wypychacz;LKw-5/5/1-35;40 000;;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22311 E/VX5A1;NP-440R;Kucie - Ciêcie  i  podawanie  materia³u;NóŸ ucinaj¹cy;LKn-5a_5-9;500 000;;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22311 E/VX5A1;NP-440R;Kucie - Ciêcie  i  podawanie  materia³u;Tulejka tn¹ca;LKt-5a-8;500 000;;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22311 E/VX5A1;NP-440R;Kucie - Stanowisko  I;Wypychacz;LKw-5/1-5;1 000 000;WSPOLNY 22217,22311, 22312, 23218;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22311 E/VX5A1;NP-440R;Kucie - Stanowisko  I;Wkladka matrycy;LKm-5/1/2-9;200 000;;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22311 E/VX5A1;NP-440R;Kucie - Stanowisko  I;Stempel;LKs-5/1-9C;180000;;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22311 E/VX5A1;NP-440R;Kucie - Stanowisko  I;Gniazdo;LKm-5/1/3-9;180000;;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22311 E/VX5A1;NP-440R;Kucie - Stanowisko  I;£apki podaj¹ce;LKy-5/1-8;300 000;;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22311 E/VX5A1;NP-440R;Kucie - Stanowisko  II;Wypychacz;LKw-5/1-5;1 000 000;WSPOLNY 22217,22311, 22312, 23218;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22311 E/VX5A1;NP-440R;Kucie - Stanowisko  II;Stempel;LKs-5/2-9;50000;;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22311 E/VX5A1;NP-440R;Kucie - Stanowisko  II;Wklad.matr.(walc.bar);LKm-5/2/1-9;200 000;;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22311 E/VX5A1;NP-440R;Kucie - Stanowisko  II;Gniazdo;LKm-5/2/2-9B;300 000;;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22311 E/VX5A1;NP-440R;Kucie - Stanowisko  II;£apki;LKy-5/2-8;600000;;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22311 E/VX5A1;NP-440R;Kucie - Stanowisko  III;Wk³adka matrycy;LKm-5/3/1-34;200000;;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22311 E/VX5A1;NP-440R;Kucie - Stanowisko  III;Wypychacz;LKw-5/1-5;1 000 000;WSPOLNY 22217,22311, 22312, 23218;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22311 E/VX5A1;NP-440R;Kucie - Stanowisko  III;Gniazdo (bary³ki);LKm-5/3/2-22;200000;;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
;RS-22311 E/VX5A1;NP-440R;Kucie - Stanowisko  III;£apki;LKy-5/3-8;600000;;;;;;0,0;0,0;0,0;0,0;0,0;;;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;
